Date,GBPCAD,GBP/USD,GBP/EUR
01/02/2015,1.8024,1.5388,1.279
01/05/2015,1.7966,1.524,1.2767
01/06/2015,1.7885,1.517,1.2727
01/07/2015,1.7872,1.5063,1.2762
01/08/2015,1.7831,1.5082,1.2789
01/09/2015,1.7956,1.5148,1.2801
01/12/2015,1.8061,1.5137,1.281
01/13/2015,1.8106,1.5176,1.2881
01/14/2015,1.8193,1.5213,1.2907
01/15/2015,1.8074,1.5168,1.3091
01/16/2015,1.8096,1.5113,1.315
01/19/2015,1.8127,1.5158,1.3031
01/20/2015,1.8369,1.5195,1.3129
01/21/2015,1.8572,1.5116,1.3046
01/22/2015,1.8601,1.5086,1.3214
01/23/2015,1.8635,1.5026,1.336
01/26/2015,1.8716,1.5051,1.3372
01/27/2015,1.8842,1.5205,1.3335
01/28/2015,1.889,1.5179,1.3385
01/29/2015,1.8953,1.5077,1.3299
01/30/2015,1.9037,1.5018,1.3309
02/02/2015,1.8925,1.5035,1.3256
02/03/2015,1.8876,1.5114,1.3201
02/04/2015,1.9125,1.5215,1.3317
02/05/2015,1.899,1.5286,1.3376
02/06/2015,1.9069,1.5269,1.346
02/09/2015,1.8994,1.524,1.3444
02/10/2015,1.9104,1.526,1.3476
02/11/2015,1.9318,1.5266,1.3504
02/12/2015,1.9215,1.5363,1.3509
02/13/2015,1.9166,1.5393,1.3499
02/16/2015,1.9198,1.5379,1.3486
02/17/2015,1.9058,1.5336,1.3451
02/18/2015,1.9205,1.5447,1.3597
02/19/2015,1.9322,1.5439,1.3556
02/20/2015,1.9236,1.5374,1.3523
02/23/2015,1.9435,1.5449,1.3605
02/24/2015,1.9452,1.5459,1.3637
02/25/2015,1.927,1.5488,1.3637
02/26/2015,1.9246,1.541,1.3742
02/27/2015,1.9292,1.5451,1.3775
03/02/2015,1.9242,1.5362,1.3723
03/03/2015,1.9149,1.5372,1.3743
03/04/2015,1.9021,1.5269,1.3794
03/05/2015,1.9019,1.5237,1.3812
03/06/2015,1.8971,1.5061,1.3868
03/09/2015,1.9019,1.5096,1.3918
03/10/2015,1.906,1.5085,1.4089
03/11/2015,1.9076,1.4945,1.4134
03/12/2015,1.8919,1.4905,1.4043
03/13/2015,1.8892,1.4755,1.4022
03/16/2015,1.8891,1.48,1.3995
03/17/2015,1.8828,1.4743,1.3902
03/18/2015,1.8757,1.4686,1.3799
03/19/2015,1.8768,1.4727,1.3866
03/20/2015,1.8794,1.4922,1.3828
03/23/2015,1.8694,1.4936,1.3668
03/24/2015,1.8603,1.4868,1.3633
03/25/2015,1.8666,1.4915,1.3576
03/26/2015,1.8509,1.4843,1.3594
03/27/2015,1.8715,1.4878,1.3661
03/30/2015,1.8799,1.4806,1.367
03/31/2015,1.8805,1.4847,1.3821
04/01/2015,1.8733,1.4816,1.3773
04/02/2015,1.8652,1.4828,1.363
04/07/2015,1.8555,1.4868,1.3693
04/08/2015,1.8703,1.4924,1.383
04/09/2015,1.8577,1.4737,1.3803
04/10/2015,1.8435,1.4651,1.3792
04/13/2015,1.8447,1.4642,1.3846
04/14/2015,1.8434,1.479,1.383
04/15/2015,1.8326,1.4766,1.3918
04/16/2015,1.8227,1.4899,1.3923
04/17/2015,1.8281,1.4961,1.3884
04/20/2015,1.8195,1.4915,1.3869
04/21/2015,1.8326,1.4933,1.3902
04/22/2015,1.8424,1.5036,1.4022
04/23/2015,1.8306,1.5054,1.3936
04/24/2015,1.846,1.5165,1.3959
04/27/2015,1.8401,1.5211,1.3977
04/28/2015,1.8436,1.5324,1.3954
04/29/2015,1.8486,1.5454,1.3859
04/30/2015,1.8615,1.5368,1.372
05/01/2015,1.846,1.5177,1.3527
05/05/2015,1.8239,1.5193,1.3581
05/06/2015,1.825,1.5248,1.343
05/07/2015,1.847,1.52,1.3498
05/08/2015,1.8715,1.5422,1.3743
05/11/2015,1.8811,1.5562,1.3959
05/12/2015,1.8789,1.5663,1.3926
05/13/2015,1.8842,1.5729,1.3857
05/14/2015,1.8854,1.5759,1.3847
05/15/2015,1.8959,1.5789,1.3804
05/18/2015,1.9022,1.5682,1.3799
05/19/2015,1.899,1.5507,1.3934
05/20/2015,1.9016,1.5556,1.4006
05/21/2015,1.9141,1.5666,1.4088
05/22/2015,1.9038,1.5501,1.4057
05/26/2015,1.9105,1.5384,1.4116
05/27/2015,1.9134,1.5332,1.4092
05/28/2015,1.912,1.5292,1.4006
05/29/2015,1.904,1.5261,1.392
06/01/2015,1.9074,1.5207,1.3955
06/02/2015,1.9072,1.5329,1.3774
06/03/2015,1.9084,1.5331,1.3609
06/04/2015,1.9152,1.5365,1.3618
06/05/2015,1.9009,1.5241,1.3721
06/08/2015,1.9015,1.5274,1.3629
06/09/2015,1.8886,1.5317,1.3622
06/10/2015,1.9053,1.5541,1.3749
06/11/2015,1.9063,1.5493,1.3792
06/12/2015,1.9152,1.5568,1.3815
06/15/2015,1.9171,1.5542,1.3811
06/16/2015,1.9274,1.5627,1.3908
06/17/2015,1.9353,1.571,1.3986
06/18/2015,1.937,1.5881,1.3927
06/19/2015,1.9507,1.5884,1.4019
06/22/2015,1.9423,1.5819,1.3879
06/23/2015,1.9403,1.5729,1.4063
06/24/2015,1.9488,1.572,1.4057
06/25/2015,1.9419,1.5724,1.4049
06/26/2015,1.9479,1.5729,1.4122
06/29/2015,1.9493,1.5744,1.4119
06/30/2015,1.9635,1.5729,1.4118
07/01/2015,1.9607,1.5633,1.4072
07/02/2015,1.9603,1.5605,1.405
07/03/2015,1.9617,1.5605,1.4057
07/06/2015,1.9693,1.5602,1.4088
07/07/2015,1.9685,1.5419,1.4099
07/08/2015,1.9538,1.5353,1.3874
07/09/2015,1.96,1.5387,1.3931
07/10/2015,1.9739,1.5508,1.388
07/13/2015,1.9828,1.5526,1.4104
07/14/2015,1.9824,1.557,1.4155
07/15/2015,2.0137,1.5616,1.4248
07/16/2015,2.0159,1.5592,1.4294
07/17/2015,2.0287,1.5633,1.4402
07/20/2015,2.0224,1.5592,1.4352
07/21/2015,2.0123,1.5561,1.4229
07/22/2015,2.0361,1.5631,1.435
07/23/2015,2.0179,1.5528,1.4142
07/24/2015,2.0257,1.5505,1.4134
07/27/2015,2.0289,1.5578,1.4028
07/28/2015,2.0229,1.558,1.4114
07/29/2015,2.0185,1.565,1.4189
07/30/2015,2.0346,1.5609,1.4289
07/31/2015,2.0292,1.5606,1.4126
08/03/2015,2.0494,1.5619,1.4234
08/04/2015,2.0477,1.5598,1.423
08/05/2015,2.0539,1.5606,1.4361
08/06/2015,2.0416,1.5503,1.4206
08/07/2015,2.0238,1.5471,1.4144
08/10/2015,2.0327,1.5544,1.4157
08/11/2015,2.0437,1.5569,1.4095
08/12/2015,2.0304,1.5638,1.3974
08/13/2015,2.0392,1.5584,1.4003
08/14/2015,2.0395,1.5607,1.4044
08/17/2015,2.0453,1.5599,1.4085
08/18/2015,2.0473,1.5653,1.4186
08/19/2015,2.0546,1.5641,1.4148
08/20/2015,2.0525,1.5663,1.3991
08/21/2015,2.062,1.567,1.3853
08/24/2015,2.0762,1.5738,1.3598
08/25/2015,2.0847,1.5697,1.3755
08/26/2015,2.0668,1.5541,1.3622
08/27/2015,2.0365,1.5373,1.3708
08/28/2015,2.0307,1.5354,1.3689
09/01/2015,2.0244,1.5325,1.3615
09/02/2015,2.0352,1.5293,1.3618
09/03/2015,2.0046,1.5228,1.3724
09/04/2015,2.0124,1.5174,1.3652
09/07/2015,2.0301,1.5267,1.3678
09/08/2015,2.0343,1.5359,1.3738
09/09/2015,2.0267,1.5368,1.3767
09/10/2015,2.0457,1.5429,1.3759
09/11/2015,2.0499,1.5402,1.3655
09/14/2015,2.0406,1.5383,1.3633
09/15/2015,2.0377,1.5357,1.3623
09/16/2015,2.0486,1.5516,1.3738
09/17/2015,2.0469,1.552,1.3727
09/18/2015,2.0423,1.5585,1.3707
09/21/2015,2.0522,1.5484,1.3832
09/22/2015,2.0391,1.5344,1.3781
09/23/2015,2.0229,1.5225,1.3663
09/24/2015,2.0407,1.5284,1.3535
09/25/2015,2.0239,1.5174,1.3582
09/28/2015,2.0289,1.5175,1.3544
09/29/2015,2.0303,1.5138,1.3494
09/30/2015,2.0309,1.5147,1.3565
10/01/2015,2.0044,1.5155,1.3526
10/02/2015,2.0081,1.52,1.3482
10/05/2015,1.9891,1.5179,1.3537
10/06/2015,1.9884,1.5212,1.3507
10/07/2015,1.9924,1.5313,1.363
10/08/2015,1.996,1.5295,1.3564
10/09/2015,1.9787,1.5308,1.348
10/12/2015,1.9883,1.5343,1.349
10/13/2015,1.9755,1.5224,1.3386
10/14/2015,2.0059,1.5436,1.3498
10/15/2015,1.9924,1.5459,1.3578
10/16/2015,1.9955,1.5446,1.3577
10/19/2015,2.0087,1.548,1.3688
10/20/2015,2.0011,1.546,1.3631
10/21/2015,2.0248,1.5459,1.3614
10/22/2015,2.021,1.5411,1.3808
10/23/2015,2.0192,1.5352,1.3913
10/26/2015,2.0177,1.5361,1.3901
10/27/2015,2.0276,1.5312,1.3855
10/28/2015,2.0146,1.532,1.3847
10/29/2015,2.0142,1.5294,1.3954
10/30/2015,2.0206,1.5443,1.3987
11/02/2015,2.0195,1.5428,1.398
11/03/2015,2.0191,1.5399,1.4062
11/04/2015,2.0211,1.5384,1.4166
11/05/2015,2.0075,1.525,1.4036
11/06/2015,2.0043,1.5077,1.4037
11/09/2015,2.0057,1.5108,1.4059
11/10/2015,2.0048,1.511,1.4131
11/11/2015,2.0173,1.5201,1.4168
11/12/2015,2.0216,1.5194,1.4129
11/13/2015,2.0279,1.5196,1.4161
11/16/2015,2.0318,1.5198,1.4181
11/17/2015,2.0271,1.5217,1.4286
11/18/2015,2.0293,1.5211,1.4285
11/19/2015,2.0295,1.5295,1.4246
11/20/2015,2.029,1.5217,1.4272
11/23/2015,2.0215,1.5131,1.4256
11/24/2015,2.0095,1.5069,1.4161
11/25/2015,2.0062,1.5068,1.4212
11/26/2015,2.0112,1.5126,1.4244
11/27/2015,2.0121,1.5053,1.4208
11/30/2015,2.0051,1.5053,1.4253
12/01/2015,2.013,1.5054,1.4191
12/02/2015,1.9948,1.4942,1.4139
12/03/2015,2.0138,1.5036,1.3859
12/04/2015,2.016,1.5101,1.3869
12/07/2015,2.0323,1.5071,1.389
12/08/2015,2.0312,1.4984,1.3783
12/09/2015,2.0581,1.5182,1.385
12/10/2015,2.0608,1.5163,1.3865
12/11/2015,2.0847,1.5211,1.3829
12/14/2015,2.0781,1.5116,1.3707
12/15/2015,2.07,1.5048,1.3779
12/16/2015,2.0749,1.5005,1.3708
12/17/2015,2.0748,1.4882,1.3736
12/18/2015,2.0692,1.4893,1.3733
12/21/2015,2.0811,1.4886,1.3633
12/22/2015,2.0665,1.4825,1.3518
12/23/2015,2.0604,1.4868,1.3667
12/24/2015,2.0689,1.4921,1.363
12/29/2015,2.0484,1.4795,1.3567
12/30/2015,2.0599,1.4833,1.3591
12/31/2015,2.0584,1.4819,1.3605
01/04/2016,2.0481,1.4689,1.3598
01/05/2016,2.0482,1.4647,1.3661
01/06/2016,2.0584,1.4607,1.3595
01/07/2016,2.049,1.4566,1.3452
01/08/2016,2.0584,1.454,1.333
01/11/2016,2.0618,1.4531,1.3391
01/12/2016,2.0505,1.4366,1.3275
01/13/2016,2.0589,1.4441,1.3316
01/14/2016,2.0664,1.4393,1.3276
01/15/2016,2.0722,1.4307,1.3068
01/18/2016,2.0711,1.427,1.3125
01/19/2016,2.0541,1.4144,1.298
01/20/2016,2.0778,1.4186,1.3017
01/21/2016,2.0264,1.4135,1.306
01/22/2016,2.0254,1.4331,1.324
01/25/2016,2.0311,1.4267,1.3169
01/26/2016,2.019,1.4325,1.3204
01/27/2016,2.0091,1.4258,1.3117
01/28/2016,2.027,1.4388,1.3152
01/29/2016,1.9968,1.4187,1.3113
02/01/2016,2.0122,1.4366,1.3191
02/02/2016,2.0228,1.4376,1.3185
02/03/2016,2.0198,1.4592,1.3207
02/04/2016,1.9953,1.4578,1.3053
02/05/2016,2.0058,1.4482,1.2999
02/08/2016,2.0071,1.4368,1.2891
02/09/2016,2.002,1.4484,1.2806
02/10/2016,2.0131,1.446,1.2912
02/11/2016,2.0182,1.4435,1.2726
02/12/2016,2.01,1.4458,1.2857
02/15/2016,1.9985,1.4455,1.297
02/16/2016,1.9877,1.4307,1.2839
02/17/2016,1.96,1.4314,1.286
02/18/2016,1.9657,1.4366,1.2942
02/19/2016,1.9741,1.4266,1.2845
02/22/2016,1.9347,1.4135,1.2819
02/23/2016,1.9466,1.4105,1.2795
02/24/2016,1.9196,1.3932,1.2637
02/25/2016,1.8968,1.3949,1.2641
02/26/2016,1.8768,1.3862,1.2687
02/29/2016,1.8881,1.3929,1.2821
03/01/2016,1.8721,1.3925,1.2822
03/02/2016,1.8909,1.4064,1.2989
03/03/2016,1.8939,1.4156,1.2948
03/04/2016,1.8995,1.4216,1.2914
03/07/2016,1.8887,1.4205,1.2932
03/08/2016,1.9056,1.4211,1.2851
03/09/2016,1.8917,1.4222,1.2921
03/10/2016,1.907,1.4307,1.2835
03/11/2016,1.9062,1.4395,1.29
03/14/2016,1.904,1.4323,1.2897
03/15/2016,1.8922,1.4165,1.2747
03/16/2016,1.8842,1.4099,1.273
03/17/2016,1.8811,1.449,1.2805
03/18/2016,1.8845,1.4514,1.2853
03/21/2016,1.8819,1.4402,1.279
03/22/2016,1.8557,1.4217,1.2663
03/23/2016,1.8631,1.4111,1.2626
03/24/2016,1.8771,1.4143,1.267
03/29/2016,1.8778,1.4266,1.275
03/30/2016,1.8696,1.4448,1.2725
03/31/2016,1.8594,1.4378,1.2616
04/01/2016,1.8572,1.4185,1.2503
04/04/2016,1.8655,1.4291,1.2556
04/05/2016,1.8629,1.4133,1.2424
04/06/2016,1.852,1.4086,1.2384
04/07/2016,1.8549,1.4094,1.2386
04/08/2016,1.8301,1.4106,1.2366
04/11/2016,1.8425,1.4263,1.2464
04/12/2016,1.8256,1.4208,1.2491
04/13/2016,1.8152,1.4207,1.259
04/14/2016,1.8154,1.414,1.2554
04/15/2016,1.8257,1.4178,1.2551
04/18/2016,1.8334,1.4274,1.26
04/19/2016,1.8217,1.4402,1.2659
04/20/2016,1.8233,1.4401,1.2711
04/21/2016,1.8224,1.4338,1.2702
04/22/2016,1.8223,1.4409,1.2822
04/25/2016,1.8363,1.45,1.2868
04/26/2016,1.8405,1.4584,1.2899
04/27/2016,1.8389,1.4537,1.2856
04/28/2016,1.8275,1.4571,1.2878
04/29/2016,1.8349,1.465,1.2791
05/03/2016,1.8471,1.4551,1.2634
05/04/2016,1.8627,1.4482,1.2601
05/05/2016,1.8639,1.4497,1.2718
05/06/2016,1.865,1.4432,1.2635
05/09/2016,1.8681,1.4398,1.2634
05/10/2016,1.8724,1.4462,1.2694
05/11/2016,1.859,1.4465,1.2653
05/12/2016,1.8581,1.4503,1.272
05/13/2016,1.8566,1.4351,1.27
05/16/2016,1.858,1.4405,1.2712
05/17/2016,1.8667,1.4467,1.2764
05/18/2016,1.8914,1.4617,1.2961
05/19/2016,1.9171,1.4585,1.3017
05/20/2016,1.9054,1.4515,1.2946
05/23/2016,1.9026,1.4461,1.2915
05/24/2016,1.9133,1.4609,1.3091
05/25/2016,1.9253,1.4714,1.3202
05/26/2016,1.906,1.4682,1.3127
05/27/2016,1.9049,1.4616,1.3129
05/31/2016,1.9036,1.4557,1.3077
06/01/2016,1.8869,1.4414,1.2898
06/02/2016,1.8947,1.4447,1.2947
06/03/2016,1.8813,1.4517,1.2814
06/06/2016,1.8573,1.4464,1.2726
06/07/2016,1.8634,1.456,1.2823
06/08/2016,1.8461,1.4552,1.2773
06/09/2016,1.8405,1.4465,1.2771
06/10/2016,1.8251,1.4334,1.2687
06/13/2016,1.8222,1.4282,1.2639
06/14/2016,1.8142,1.4114,1.2589
06/15/2016,1.8324,1.4196,1.2634
06/16/2016,1.8331,1.4064,1.2617
06/17/2016,1.8399,1.4293,1.2709
06/20/2016,1.8802,1.4694,1.296
06/21/2016,1.8803,1.467,1.3018
06/22/2016,1.8826,1.4687,1.3018
06/23/2016,1.8882,1.4798,1.3039
06/24/2016,1.7582,1.3621,1.2254
06/27/2016,1.7233,1.3152,1.1986
06/28/2016,1.7428,1.3322,1.2054
06/29/2016,1.757,1.3523,1.2177
06/30/2016,1.7446,1.3429,1.2081
07/01/2016,1.7112,1.327,1.192
07/04/2016,1.7063,1.3287,1.1929
07/05/2016,1.6901,1.3048,1.175
07/06/2016,1.6792,1.2885,1.1639
07/07/2016,1.6728,1.2932,1.168
07/08/2016,1.6961,1.296,1.1743
07/11/2016,1.7006,1.2987,1.1759
07/12/2016,1.7188,1.3186,1.1909
07/13/2016,1.7158,1.3215,1.1903
07/14/2016,1.7219,1.3323,1.1998
07/15/2016,1.7117,1.3231,1.1952
07/18/2016,1.7276,1.3286,1.2006
07/19/2016,1.711,1.3136,1.193
07/20/2016,1.7167,1.3175,1.1969
07/21/2016,1.7218,1.3211,1.2017
07/22/2016,1.723,1.3085,1.1917
07/25/2016,1.7359,1.3122,1.1961
07/26/2016,1.7333,1.3116,1.1944
07/27/2016,1.7338,1.3114,1.1936
07/28/2016,1.7307,1.312,1.1838
07/29/2016,1.7301,1.3267,1.1867
08/01/2016,1.73,1.3206,1.1823
08/02/2016,1.7386,1.3306,1.1859
08/03/2016,1.7444,1.3322,1.1924
08/04/2016,1.7118,1.3128,1.1786
08/05/2016,1.721,1.3059,1.1797
08/08/2016,1.717,1.3038,1.1774
08/09/2016,1.7043,1.2992,1.1694
08/10/2016,1.6981,1.3014,1.1656
08/11/2016,1.6884,1.2966,1.16
08/12/2016,1.6743,1.2935,1.1572
08/15/2016,1.6623,1.2875,1.1499
08/16/2016,1.6707,1.2967,1.1517
08/17/2016,1.6732,1.3009,1.1538
08/18/2016,1.682,1.3162,1.162
08/19/2016,1.681,1.3056,1.1527
08/22/2016,1.6983,1.3146,1.1604
08/23/2016,1.696,1.3186,1.1645
08/24/2016,1.7152,1.325,1.1779
08/25/2016,1.7056,1.3189,1.1692
08/26/2016,1.701,1.32,1.1703
08/30/2016,1.7135,1.3096,1.1744
08/31/2016,1.7187,1.3099,1.1765
09/01/2016,1.741,1.3299,1.1883
09/02/2016,1.7327,1.3309,1.1923
09/05/2016,1.7183,1.3293,1.1931
09/06/2016,1.7247,1.343,1.1947
09/07/2016,1.7213,1.334,1.1866
09/08/2016,1.7168,1.3316,1.181
09/09/2016,1.7255,1.3259,1.1827
09/12/2016,1.7402,1.3303,1.1861
09/13/2016,1.7344,1.3181,1.1726
09/14/2016,1.7387,1.3176,1.172
09/15/2016,1.7337,1.3192,1.1735
09/16/2016,1.7292,1.3079,1.1718
09/19/2016,1.7231,1.3061,1.168
09/20/2016,1.7125,1.2949,1.1597
09/21/2016,1.7116,1.2958,1.1632
09/22/2016,1.7056,1.3094,1.1649
09/23/2016,1.7014,1.296,1.1552
09/26/2016,1.7085,1.2976,1.1515
09/27/2016,1.7219,1.2987,1.1598
09/28/2016,1.7223,1.299,1.1607
09/29/2016,1.7006,1.2982,1.156
09/30/2016,1.7073,1.2991,1.1558
10/03/2016,1.6852,1.2834,1.1442
10/04/2016,1.6789,1.2754,1.1429
10/05/2016,1.6808,1.2742,1.1376
10/06/2016,1.6736,1.2646,1.1321
10/07/2016,1.6521,1.2465,1.1154
10/10/2016,1.6276,1.2377,1.1093
10/11/2016,1.6164,1.2227,1.1058
10/12/2016,1.6174,1.2183,1.1064
10/13/2016,1.614,1.2193,1.1054
10/14/2016,1.6038,1.2195,1.1082
10/17/2016,1.5984,1.2155,1.106
10/18/2016,1.6161,1.2302,1.1212
10/19/2016,1.5992,1.2288,1.1204
10/20/2016,1.6178,1.2244,1.1206
10/21/2016,1.6262,1.2195,1.1218
10/24/2016,1.63,1.2205,1.1215
10/25/2016,1.6201,1.2133,1.1173
10/26/2016,1.6316,1.2239,1.121
10/27/2016,1.6304,1.2179,1.1155
10/28/2016,1.6238,1.2145,1.1115
10/31/2016,1.637,1.2214,1.1142
11/01/2016,1.635,1.222,1.1066
11/02/2016,1.6486,1.2315,1.1076
11/03/2016,1.6671,1.2455,1.1225
11/04/2016,1.6829,1.2545,1.128
11/07/2016,1.6607,1.2393,1.1232
11/08/2016,1.6548,1.2407,1.1232
11/09/2016,1.6732,1.2444,1.1366
11/10/2016,1.6852,1.2486,1.1477
11/11/2016,1.7012,1.2579,1.1592
11/14/2016,1.6909,1.2453,1.1613
11/15/2016,1.6684,1.2384,1.1544
11/16/2016,1.6679,1.2423,1.1641
11/17/2016,1.6684,1.2437,1.1652
11/18/2016,1.6643,1.2312,1.1644
11/21/2016,1.6714,1.2474,1.1744
11/22/2016,1.667,1.2422,1.1735
11/23/2016,1.6732,1.2399,1.1772
11/24/2016,1.6814,1.2464,1.1801
11/25/2016,1.6829,1.2453,1.1744
11/28/2016,1.6661,1.2412,1.1728
11/29/2016,1.6818,1.2507,1.1779
11/30/2016,1.6806,1.2497,1.178
12/01/2016,1.6826,1.2622,1.1893
12/02/2016,1.6838,1.2658,1.1873
12/05/2016,1.6848,1.2707,1.1848
12/06/2016,1.6893,1.2712,1.1845
12/07/2016,1.6701,1.2609,1.1711
12/08/2016,1.6603,1.2555,1.1829
12/09/2016,1.6538,1.2564,1.1925
12/12/2016,1.6636,1.2669,1.1942
12/13/2016,1.6644,1.2684,1.1921
12/14/2016,1.6638,1.2701,1.1926
12/15/2016,1.6624,1.2409,1.1915
12/16/2016,1.6621,1.2434,1.1944
12/19/2016,1.6598,1.2392,1.1874
12/20/2016,1.6543,1.2353,1.1905
12/21/2016,1.6583,1.2376,1.1862
12/22/2016,1.657,1.2298,1.1757
12/23/2016,1.6547,1.2256,1.1725
12/28/2016,1.6596,1.2227,1.1764
12/29/2016,1.6488,1.2226,1.1657
12/30/2016,1.6576,1.2303,1.1651
01/03/2017,1.6422,1.224,1.1786
01/04/2017,1.634,1.2296,1.1737
01/05/2017,1.6405,1.2425,1.1719
01/06/2017,1.6268,1.2318,1.1649
01/09/2017,1.6052,1.2147,1.1508
01/10/2017,1.609,1.2184,1.15
01/11/2017,1.6003,1.2071,1.1524
01/12/2017,1.6057,1.2219,1.147
01/13/2017,1.5992,1.2184,1.1468
01/16/2017,1.5867,1.2065,1.1375
01/17/2017,1.6177,1.2385,1.1583
01/18/2017,1.6162,1.2345,1.1545
01/19/2017,1.6399,1.2304,1.1597
01/20/2017,1.6428,1.2323,1.1539
01/23/2017,1.6617,1.2495,1.1624
01/24/2017,1.6472,1.2513,1.1638
01/25/2017,1.6506,1.2605,1.1735
01/26/2017,1.6497,1.2589,1.1797
01/27/2017,1.6476,1.2553,1.1725
01/30/2017,1.6382,1.2515,1.1709
01/31/2017,1.6411,1.2589,1.1646
02/01/2017,1.654,1.2647,1.1756
02/02/2017,1.6303,1.253,1.1595
02/03/2017,1.6258,1.2505,1.1592
02/06/2017,1.6328,1.2444,1.1588
02/07/2017,1.635,1.2429,1.1629
02/08/2017,1.6473,1.2533,1.1705
02/09/2017,1.6448,1.2528,1.1748
02/10/2017,1.6321,1.2482,1.1748
02/13/2017,1.6361,1.2503,1.179
02/14/2017,1.6328,1.2463,1.1799
02/15/2017,1.6291,1.2447,1.1772
02/16/2017,1.6325,1.25,1.1716
02/17/2017,1.6301,1.2432,1.17
02/20/2017,1.6333,1.2473,1.1744
02/21/2017,1.6379,1.2468,1.1833
02/22/2017,1.6437,1.2458,1.1811
02/23/2017,1.6433,1.2548,1.1846
02/24/2017,1.6361,1.2489,1.1818
02/27/2017,1.6337,1.247,1.1749
02/28/2017,1.6483,1.2445,1.1713
03/01/2017,1.6446,1.2317,1.1669
03/02/2017,1.6429,1.2285,1.1672
03/03/2017,1.6447,1.2261,1.1606
03/06/2017,1.6416,1.2255,1.1562
03/07/2017,1.6348,1.2194,1.1526
03/08/2017,1.6382,1.2168,1.1527
03/09/2017,1.6428,1.215,1.1483
03/10/2017,1.6388,1.2167,1.1417
03/13/2017,1.646,1.2234,1.1466
03/14/2017,1.6382,1.2167,1.143
03/15/2017,1.644,1.2222,1.1497
03/16/2017,1.647,1.2368,1.1519
03/17/2017,1.6538,1.2371,1.1516
03/20/2017,1.6519,1.2366,1.15
03/21/2017,1.6625,1.2479,1.1545
03/22/2017,1.665,1.2476,1.1551
03/23/2017,1.67,1.2526,1.1611
03/24/2017,1.6704,1.249,1.1559
03/27/2017,1.6821,1.257,1.1548
03/28/2017,1.6778,1.2536,1.1535
03/29/2017,1.6608,1.2411,1.1545
03/30/2017,1.6599,1.2489,1.1636
03/31/2017,1.6683,1.2507,1.1694
04/03/2017,1.6715,1.2483,1.1718
04/04/2017,1.6718,1.2448,1.1673
04/05/2017,1.6737,1.2477,1.1703
04/06/2017,1.676,1.2495,1.1724
04/07/2017,1.6592,1.2392,1.167
04/10/2017,1.6604,1.2426,1.1724
04/11/2017,1.6669,1.2489,1.1751
04/12/2017,1.66,1.251,1.1781
04/13/2017,1.6608,1.2517,1.1782
04/18/2017,1.7067,1.2765,1.1931
04/19/2017,1.7219,1.2811,1.1957
04/20/2017,1.7334,1.2841,1.1927
04/21/2017,1.7269,1.2777,1.1955
04/24/2017,1.7237,1.2777,1.1764
04/25/2017,1.7449,1.2829,1.174
04/26/2017,1.7434,1.2858,1.1822
04/27/2017,1.7598,1.2895,1.1868
04/28/2017,1.7689,1.2938,1.1881
05/02/2017,1.7747,1.292,1.1848
05/03/2017,1.7679,1.2896,1.1821
05/04/2017,1.7717,1.2915,1.18
05/05/2017,1.7741,1.2958,1.1796
